Date,Commodity_Name,Unit,Category,Price,Currency,Country,Country_Region,Market_Name
15 11 2005,Maize - Retail,KG,cereals and tubers,16.89,MWK,Malawi,Northern Region,Misuku
15 11 2005,Maize - Retail,KG,cereals and tubers,29.26,MWK,Malawi,Northern Region,Mpamba
15 11 2005,Maize - Retail,KG,cereals and tubers,29.13,MWK,Malawi,Northern Region,Mzimba
15 11 2005,Maize - Retail,KG,cereals and tubers,31.96,MWK,Malawi,Northern Region,Mzuzu
15 11 2005,Maize - Retail,KG,cereals and tubers,27.49,MWK,Malawi,Northern Region,Nkhata Bay
15 11 2005,Maize - Retail,KG,cereals and tubers,18.84,MWK,Malawi,Northern Region,Nthalire
15 11 2005,Maize - Retail,KG,cereals and tubers,29.3,MWK,Malawi,Northern Region,Rumphi
15 11 2005,Maize - Retail,KG,cereals and tubers,28.71,MWK,Malawi,Northern Region,Jenda
15 11 2005,Maize - Retail,KG,cereals and tubers,28.95,MWK,Malawi,Central Region,Bembeke turn off
15 11 2005,Maize - Retail,KG,cereals and tubers,27,MWK,Malawi,Central Region,Chimbiya
15 11 2005,Maize - Retail,KG,cereals and tubers,35.9,MWK,Malawi,Central Region,Dwangwa
15 11 2005,Maize - Retail,KG,cereals and tubers,35,MWK,Malawi,Central Region,Kasungu
15 11 2005,Maize - Retail,KG,cereals and tubers,28.27,MWK,Malawi,Central Region,Mchinji
15 11 2005,Maize - Retail,KG,cereals and tubers,29,MWK,Malawi,Central Region,Mitundu
15 11 2005,Maize - Retail,KG,cereals and tubers,27.88,MWK,Malawi,Central Region,Mkanda
15 11 2005,Maize - Retail,KG,cereals and tubers,26.15,MWK,Malawi,Central Region,Mponela
15 11 2005,Maize - Retail,KG,cereals and tubers,40,MWK,Malawi,Central Region,Mtakataka
15 11 2005,Maize - Retail,KG,cereals and tubers,30.65,MWK,Malawi,Central Region,Nanjiri
15 11 2005,Maize - Retail,KG,cereals and tubers,28.61,MWK,Malawi,Central Region,Nkhoma
15 11 2005,Maize - Retail,KG,cereals and tubers,31.97,MWK,Malawi,Central Region,Nkhotakota
15 11 2005,Maize - Retail,KG,cereals and tubers,32.83,MWK,Malawi,Central Region,Nsundwe
15 11 2005,Maize - Retail,KG,cereals and tubers,35.23,MWK,Malawi,Central Region,Ntcheu
15 11 2005,Maize - Retail,KG,cereals and tubers,31.73,MWK,Malawi,Central Region,Ntchisi
15 11 2005,Maize - Retail,KG,cereals and tubers,31.6,MWK,Malawi,Central Region,Salima
15 11 2005,Maize - Retail,KG,cereals and tubers,25.98,MWK,Malawi,Central Region,Santhe
15 11 2005,Maize - Retail,KG,cereals and tubers,43.63,MWK,Malawi,Central Region,Sharpevaley
15 11 2005,Maize - Retail,KG,cereals and tubers,28,MWK,Malawi,Central Region,Thete
15 11 2005,Maize - Retail,KG,cereals and tubers,33.03,MWK,Malawi,Central Region,Lizulu
15 11 2005,Maize - Retail,KG,cereals and tubers,33.6,MWK,Malawi,Central Region,Lilongwe
15 11 2005,Maize - Retail,KG,cereals and tubers,45,MWK,Malawi,Central Region,Kasiya
15 11 2005,Maize - Retail,KG,cereals and tubers,23.4,MWK,Malawi,Central Region,Nambuma
15 11 2005,Maize - Retail,KG,cereals and tubers,45,MWK,Malawi,Central Region,Ntonda
15 11 2005,Maize - Retail,KG,cereals and tubers,34.96,MWK,Malawi,Central Region,Tsangano turn off
15 10 2005,Maize - Retail,KG,cereals and tubers,35.76,MWK,Malawi,Southern Region,Balaka
15 10 2005,Maize - Retail,KG,cereals and tubers,30.56,MWK,Malawi,Southern Region,Bangula
15 10 2005,Maize - Retail,KG,cereals and tubers,35,MWK,Malawi,Southern Region,Bvumbwe
15 10 2005,Maize - Retail,KG,cereals and tubers,36.67,MWK,Malawi,Southern Region,Chikwawa
15 10 2005,Maize - Retail,KG,cereals and tubers,33.52,MWK,Malawi,Southern Region,Chiradzulu
15 10 2005,Maize - Retail,KG,cereals and tubers,32.5,MWK,Malawi,Southern Region,Jali
15 10 2005,Maize - Retail,KG,cereals and tubers,36.5,MWK,Malawi,Southern Region,Limbe
15 10 2005,Maize - Retail,KG,cereals and tubers,31.2,MWK,Malawi,Southern Region,Liwonde
15 10 2005,Maize - Retail,KG,cereals and tubers,41.46,MWK,Malawi,Southern Region,Luchenza
15 10 2005,Maize - Retail,KG,cereals and tubers,33.31,MWK,Malawi,Southern Region,Lunzu
15 10 2005,Maize - Retail,KG,cereals and tubers,36.91,MWK,Malawi,Southern Region,Mangochi
15 10 2005,Maize - Retail,KG,cereals and tubers,32.74,MWK,Malawi,Southern Region,Mayaka
15 10 2005,Maize - Retail,KG,cereals and tubers,35.73,MWK,Malawi,Southern Region,Monkey Bay
15 10 2005,Maize - Retail,KG,cereals and tubers,31.5,MWK,Malawi,Southern Region,Muloza
15 10 2005,Maize - Retail,KG,cereals and tubers,38.71,MWK,Malawi,Southern Region,Mwanza
15 10 2005,Maize - Retail,KG,cereals and tubers,27.28,MWK,Malawi,Southern Region,Namwera
15 10 2005,Maize - Retail,KG,cereals and tubers,34.07,MWK,Malawi,Southern Region,Nchalo
15 10 2005,Maize - Retail,KG,cereals and tubers,30,MWK,Malawi,Southern Region,Neno
15 10 2005,Maize - Retail,KG,cereals and tubers,31.6,MWK,Malawi,Southern Region,Ngabu
15 10 2005,Maize - Retail,KG,cereals and tubers,27.25,MWK,Malawi,Southern Region,Sorgin
15 10 2005,Maize - Retail,KG,cereals and tubers,31.13,MWK,Malawi,Southern Region,Ntaja
15 10 2005,Maize - Retail,KG,cereals and tubers,45.1,MWK,Malawi,Southern Region,Phalombe
15 10 2005,Maize - Retail,KG,cereals and tubers,33.17,MWK,Malawi,Southern Region,Thondwe
15 10 2005,Maize - Retail,KG,cereals and tubers,35,MWK,Malawi,Southern Region,Zomba
15 10 2005,Maize - Retail,KG,cereals and tubers,31.04,MWK,Malawi,Southern Region,Migowi
15 10 2005,Rice (imported) - Retail,KG,cereals and tubers,6000,SOS,Malawi,Southern Region,Marka
15 10 2005,Maize (white) - Retail,KG,cereals and tubers,2084,SOS,Malawi,Southern Region,Marka
15 10 2005,Sorghum (red) - Retail,KG,cereals and tubers,2333,SOS,Malawi,Southern Region,Marka
15 10 2005,Maize - Retail,KG,cereals and tubers,26.71,MWK,Malawi,Northern Region,Chilumba
15 10 2005,Maize - Retail,KG,cereals and tubers,27.62,MWK,Malawi,Northern Region,Chintheche
15 10 2005,Maize - Retail,KG,cereals and tubers,20.19,MWK,Malawi,Northern Region,Chitipa
15 10 2005,Maize - Retail,KG,cereals and tubers,25,MWK,Malawi,Northern Region,Embangweni
15 10 2005,Maize - Retail,KG,cereals and tubers,20.41,MWK,Malawi,Northern Region,Hewe
15 10 2005,Maize - Retail,KG,cereals and tubers,27.17,MWK,Malawi,Northern Region,Karonga
15 10 2005,Maize - Retail,KG,cereals and tubers,16.39,MWK,Malawi,Northern Region,Misuku
15 10 2005,Maize - Retail,KG,cereals and tubers,25.95,MWK,Malawi,Northern Region,Mpamba
15 10 2005,Maize - Retail,KG,cereals and tubers,18.38,MWK,Malawi,Northern Region,Mzimba
15 10 2005,Maize - Retail,KG,cereals and tubers,27.75,MWK,Malawi,Northern Region,Mzuzu
15 10 2005,Maize - Retail,KG,cereals and tubers,23.37,MWK,Malawi,Northern Region,Nkhata Bay
15 10 2005,Maize - Retail,KG,cereals and tubers,16.39,MWK,Malawi,Northern Region,Nthalire
15 10 2005,Maize - Retail,KG,cereals and tubers,28.76,MWK,Malawi,Northern Region,Rumphi
15 10 2005,Maize - Retail,KG,cereals and tubers,22.05,MWK,Malawi,Northern Region,Jenda
15 10 2005,Maize - Retail,KG,cereals and tubers,29.12,MWK,Malawi,Central Region,Bembeke turn off
15 10 2005,Maize - Retail,KG,cereals and tubers,28.5,MWK,Malawi,Central Region,Chimbiya
15 10 2005,Maize - Retail,KG,cereals and tubers,36.02,MWK,Malawi,Central Region,Dwangwa
15 10 2005,Maize - Retail,KG,cereals and tubers,26.63,MWK,Malawi,Central Region,Kasungu
15 10 2005,Maize - Retail,KG,cereals and tubers,23.5,MWK,Malawi,Central Region,Mchinji
15 10 2005,Maize - Retail,KG,cereals and tubers,25.5,MWK,Malawi,Central Region,Mitundu
15 10 2005,Maize - Retail,KG,cereals and tubers,24.98,MWK,Malawi,Central Region,Mkanda
15 10 2005,Maize - Retail,KG,cereals and tubers,23.91,MWK,Malawi,Central Region,Mponela
15 10 2005,Maize - Retail,KG,cereals and tubers,26.78,MWK,Malawi,Central Region,Mtakataka
15 10 2005,Maize - Retail,KG,cereals and tubers,27,MWK,Malawi,Central Region,Nanjiri
15 10 2005,Maize - Retail,KG,cereals and tubers,28.19,MWK,Malawi,Central Region,Nkhoma
15 10 2005,Maize - Retail,KG,cereals and tubers,26.84,MWK,Malawi,Central Region,Nkhotakota
15 10 2005,Maize - Retail,KG,cereals and tubers,30.25,MWK,Malawi,Central Region,Nsundwe
15 10 2005,Maize - Retail,KG,cereals and tubers,32.1,MWK,Malawi,Central Region,Ntcheu
15 10 2005,Maize - Retail,KG,cereals and tubers,25.25,MWK,Malawi,Central Region,Ntchisi
15 10 2005,Maize - Retail,KG,cereals and tubers,32,MWK,Malawi,Central Region,Salima
15 10 2005,Maize - Retail,KG,cereals and tubers,22.22,MWK,Malawi,Central Region,Santhe
15 10 2005,Maize - Retail,KG,cereals and tubers,26.25,MWK,Malawi,Central Region,Thete
15 10 2005,Maize - Retail,KG,cereals and tubers,30.06,MWK,Malawi,Central Region,Lizulu
15 10 2005,Maize - Retail,KG,cereals and tubers,29.88,MWK,Malawi,Central Region,Lilongwe
15 10 2005,Maize - Retail,KG,cereals and tubers,20.92,MWK,Malawi,Central Region,Nambuma
15 09 2005,Maize - Retail,KG,cereals and tubers,25.92,MWK,Malawi,Southern Region,Bangula
15 09 2005,Maize - Retail,KG,cereals and tubers,27.48,MWK,Malawi,Southern Region,Bvumbwe
15 09 2005,Maize - Retail,KG,cereals and tubers,29.82,MWK,Malawi,Southern Region,Chikwawa
15 09 2005,Maize - Retail,KG,cereals and tubers,26.51,MWK,Malawi,Southern Region,Chiradzulu
15 09 2005,Maize - Retail,KG,cereals and tubers,22.49,MWK,Malawi,Southern Region,Jali
15 09 2005,Maize - Retail,KG,cereals and tubers,27,MWK,Malawi,Southern Region,Limbe
15 09 2005,Maize - Retail,KG,cereals and tubers,22.25,MWK,Malawi,Southern Region,Liwonde
15 09 2005,Maize - Retail,KG,cereals and tubers,36.78,MWK,Malawi,Southern Region,Luchenza
15 09 2005,Maize - Retail,KG,cereals and tubers,26.89,MWK,Malawi,Southern Region,Lunzu
15 09 2005,Maize - Retail,KG,cereals and tubers,29.39,MWK,Malawi,Southern Region,Mangochi
15 09 2005,Maize - Retail,KG,cereals and tubers,25,MWK,Malawi,Southern Region,Mayaka
15 09 2005,Maize - Retail,KG,cereals and tubers,27.34,MWK,Malawi,Southern Region,Monkey Bay
15 09 2005,Maize - Retail,KG,cereals and tubers,28.5,MWK,Malawi,Southern Region,Muloza
15 09 2005,Maize - Retail,KG,cereals and tubers,34.16,MWK,Malawi,Southern Region,Mwanza
15 09 2005,Maize - Retail,KG,cereals and tubers,25.08,MWK,Malawi,Southern Region,Namwera
15 09 2005,Maize - Retail,KG,cereals and tubers,23.33,MWK,Malawi,Southern Region,Nchalo
15 09 2005,Maize - Retail,KG,cereals and tubers,17.22,MWK,Malawi,Southern Region,Neno
15 09 2005,Maize - Retail,KG,cereals and tubers,22.85,MWK,Malawi,Southern Region,Ngabu
15 09 2005,Maize - Retail,KG,cereals and tubers,24.08,MWK,Malawi,Southern Region,Sorgin
15 09 2005,Maize - Retail,KG,cereals and tubers,25.26,MWK,Malawi,Southern Region,Ntaja
15 09 2005,Maize - Retail,KG,cereals and tubers,29.94,MWK,Malawi,Southern Region,Phalombe
15 09 2005,Maize - Retail,KG,cereals and tubers,28.18,MWK,Malawi,Southern Region,Thondwe
15 09 2005,Maize - Retail,KG,cereals and tubers,18,MWK,Malawi,Southern Region,Zomba
15 09 2005,Maize - Retail,KG,cereals and tubers,28.52,MWK,Malawi,Southern Region,Migowi
15 09 2005,Rice (imported) - Retail,KG,cereals and tubers,6250,SOS,Malawi,Southern Region,Marka
15 09 2005,Maize (white) - Retail,KG,cereals and tubers,2375,SOS,Malawi,Southern Region,Marka
15 09 2005,Sorghum (red) - Retail,KG,cereals and tubers,2625,SOS,Malawi,Southern Region,Marka
15 09 2005,Maize - Retail,KG,cereals and tubers,24.05,MWK,Malawi,Northern Region,Chilumba
15 09 2005,Maize - Retail,KG,cereals and tubers,22.44,MWK,Malawi,Northern Region,Chintheche
15 09 2005,Maize - Retail,KG,cereals and tubers,14.87,MWK,Malawi,Northern Region,Chitipa
15 09 2005,Maize - Retail,KG,cereals and tubers,19,MWK,Malawi,Northern Region,Embangweni
15 09 2005,Maize - Retail,KG,cereals and tubers,16,MWK,Malawi,Northern Region,Hewe
15 09 2005,Maize - Retail,KG,cereals and tubers,23.06,MWK,Malawi,Northern Region,Karonga
15 09 2005,Maize - Retail,KG,cereals and tubers,14.15,MWK,Malawi,Northern Region,Misuku
15 09 2005,Maize - Retail,KG,cereals and tubers,22.57,MWK,Malawi,Northern Region,Mpamba
15 09 2005,Maize - Retail,KG,cereals and tubers,16.44,MWK,Malawi,Northern Region,Mzimba
15 09 2005,Maize - Retail,KG,cereals and tubers,21.1,MWK,Malawi,Northern Region,Mzuzu
15 09 2005,Maize - Retail,KG,cereals and tubers,22.18,MWK,Malawi,Northern Region,Nkhata Bay
15 09 2005,Maize - Retail,KG,cereals and tubers,14.61,MWK,Malawi,Northern Region,Nthalire
15 09 2005,Maize - Retail,KG,cereals and tubers,21.36,MWK,Malawi,Northern Region,Rumphi
15 09 2005,Maize - Retail,KG,cereals and tubers,23.47,MWK,Malawi,Central Region,Bembeke turn off
15 09 2005,Maize - Retail,KG,cereals and tubers,22.5,MWK,Malawi,Central Region,Chimbiya
15 09 2005,Maize - Retail,KG,cereals and tubers,26.26,MWK,Malawi,Central Region,Dwangwa
15 09 2005,Maize - Retail,KG,cereals and tubers,21.5,MWK,Malawi,Central Region,Kasungu
15 09 2005,Maize - Retail,KG,cereals and tubers,22.75,MWK,Malawi,Central Region,Malomo
15 09 2005,Maize - Retail,KG,cereals and tubers,21.39,MWK,Malawi,Central Region,Mchinji
15 09 2005,Maize - Retail,KG,cereals and tubers,20.5,MWK,Malawi,Central Region,Mitundu
15 09 2005,Maize - Retail,KG,cereals and tubers,19.35,MWK,Malawi,Central Region,Mkanda
15 09 2005,Maize - Retail,KG,cereals and tubers,21.72,MWK,Malawi,Central Region,Mponela
15 09 2005,Maize - Retail,KG,cereals and tubers,21.68,MWK,Malawi,Central Region,Mtakataka
15 09 2005,Maize - Retail,KG,cereals and tubers,17.33,MWK,Malawi,Central Region,Mwansambo
15 09 2005,Maize - Retail,KG,cereals and tubers,21.12,MWK,Malawi,Central Region,Nanjiri
15 09 2005,Maize - Retail,KG,cereals and tubers,20.44,MWK,Malawi,Central Region,Nkhoma
15 09 2005,Maize - Retail,KG,cereals and tubers,24.69,MWK,Malawi,Central Region,Nkhotakota
15 09 2005,Maize - Retail,KG,cereals and tubers,24.42,MWK,Malawi,Central Region,Nsundwe
15 09 2005,Maize - Retail,KG,cereals and tubers,27.33,MWK,Malawi,Central Region,Ntcheu
15 09 2005,Maize - Retail,KG,cereals and tubers,19.48,MWK,Malawi,Central Region,Ntchisi
15 09 2005,Maize - Retail,KG,cereals and tubers,26.03,MWK,Malawi,Central Region,Salima
15 09 2005,Maize - Retail,KG,cereals and tubers,21,MWK,Malawi,Central Region,Thete
15 09 2005,Maize - Retail,KG,cereals and tubers,22.22,MWK,Malawi,Central Region,Lizulu
15 09 2005,Maize - Retail,KG,cereals and tubers,20.25,MWK,Malawi,Central Region,Lilongwe
15 09 2005,Maize - Retail,KG,cereals and tubers,19.15,MWK,Malawi,Central Region,Nambuma
15 08 2005,Maize - Retail,KG,cereals and tubers,25,MWK,Malawi,Southern Region,Balaka
15 08 2005,Maize - Retail,KG,cereals and tubers,23.41,MWK,Malawi,Southern Region,Bangula
15 08 2005,Maize - Retail,KG,cereals and tubers,22.94,MWK,Malawi,Southern Region,Bvumbwe
15 08 2005,Maize - Retail,KG,cereals and tubers,25.51,MWK,Malawi,Southern Region,Chikwawa
15 08 2005,Maize - Retail,KG,cereals and tubers,21.12,MWK,Malawi,Southern Region,Chiradzulu
15 08 2005,Maize - Retail,KG,cereals and tubers,18.69,MWK,Malawi,Southern Region,Jali
15 08 2005,Maize - Retail,KG,cereals and tubers,22,MWK,Malawi,Southern Region,Limbe
15 08 2005,Maize - Retail,KG,cereals and tubers,21.32,MWK,Malawi,Southern Region,Liwonde
15 08 2005,Maize - Retail,KG,cereals and tubers,28.12,MWK,Malawi,Southern Region,Luchenza
15 08 2005,Maize - Retail,KG,cereals and tubers,24.27,MWK,Malawi,Southern Region,Lunzu
15 08 2005,Maize - Retail,KG,cereals and tubers,25.7,MWK,Malawi,Southern Region,Mangochi
15 08 2005,Maize - Retail,KG,cereals and tubers,19.5,MWK,Malawi,Southern Region,Mayaka
15 08 2005,Maize - Retail,KG,cereals and tubers,26.84,MWK,Malawi,Southern Region,Monkey Bay
15 08 2005,Maize - Retail,KG,cereals and tubers,23.64,MWK,Malawi,Southern Region,Muloza
15 08 2005,Maize - Retail,KG,cereals and tubers,32.1,MWK,Malawi,Southern Region,Mwanza
15 08 2005,Maize - Retail,KG,cereals and tubers,22.84,MWK,Malawi,Southern Region,Namwera
15 08 2005,Maize - Retail,KG,cereals and tubers,24.88,MWK,Malawi,Southern Region,Nchalo
15 08 2005,Maize - Retail,KG,cereals and tubers,16.57,MWK,Malawi,Southern Region,Neno
15 08 2005,Maize - Retail,KG,cereals and tubers,22.77,MWK,Malawi,Southern Region,Ngabu
15 08 2005,Maize - Retail,KG,cereals and tubers,24,MWK,Malawi,Southern Region,Sorgin
15 08 2005,Maize - Retail,KG,cereals and tubers,22.31,MWK,Malawi,Southern Region,Ntaja
15 08 2005,Maize - Retail,KG,cereals and tubers,26.45,MWK,Malawi,Southern Region,Phalombe
15 08 2005,Maize - Retail,KG,cereals and tubers,26.64,MWK,Malawi,Southern Region,Thondwe
15 08 2005,Maize - Retail,KG,cereals and tubers,18,MWK,Malawi,Southern Region,Zomba
15 08 2005,Rice (imported) - Retail,KG,cereals and tubers,6500,SOS,Malawi,Southern Region,Marka
15 08 2005,Maize (white) - Retail,KG,cereals and tubers,3220,SOS,Malawi,Southern Region,Marka
15 08 2005,Sorghum (red) - Retail,KG,cereals and tubers,2442,SOS,Malawi,Southern Region,Marka
15 08 2005,Maize - Retail,KG,cereals and tubers,21.27,MWK,Malawi,Northern Region,Chilumba
15 08 2005,Maize - Retail,KG,cereals and tubers,17.12,MWK,Malawi,Northern Region,Chintheche
15 08 2005,Maize - Retail,KG,cereals and tubers,13.96,MWK,Malawi,Northern Region,Chitipa
15 08 2005,Maize - Retail,KG,cereals and tubers,14,MWK,Malawi,Northern Region,Embangweni
15 08 2005,Maize - Retail,KG,cereals and tubers,13.5,MWK,Malawi,Northern Region,Hewe
15 08 2005,Maize - Retail,KG,cereals and tubers,18.81,MWK,Malawi,Northern Region,Karonga
15 08 2005,Maize - Retail,KG,cereals and tubers,9.51,MWK,Malawi,Northern Region,Misuku
15 08 2005,Maize - Retail,KG,cereals and tubers,20.64,MWK,Malawi,Northern Region,Mpamba
15 08 2005,Maize - Retail,KG,cereals and tubers,16.02,MWK,Malawi,Northern Region,Mzimba
15 08 2005,Maize - Retail,KG,cereals and tubers,17.55,MWK,Malawi,Northern Region,Mzuzu
15 08 2005,Maize - Retail,KG,cereals and tubers,18.42,MWK,Malawi,Northern Region,Nkhata Bay
15 08 2005,Maize - Retail,KG,cereals and tubers,12.46,MWK,Malawi,Northern Region,Nthalire
15 08 2005,Maize - Retail,KG,cereals and tubers,17.66,MWK,Malawi,Northern Region,Rumphi
15 08 2005,Maize - Retail,KG,cereals and tubers,14.7,MWK,Malawi,Northern Region,Jenda
15 08 2005,Maize - Retail,KG,cereals and tubers,21.43,MWK,Malawi,Central Region,Bembeke turn off
15 08 2005,Maize - Retail,KG,cereals and tubers,19.7,MWK,Malawi,Central Region,Chimbiya
15 08 2005,Maize - Retail,KG,cereals and tubers,22.19,MWK,Malawi,Central Region,Dwangwa
15 08 2005,Maize - Retail,KG,cereals and tubers,18.9,MWK,Malawi,Central Region,Kasungu
15 08 2005,Maize - Retail,KG,cereals and tubers,16,MWK,Malawi,Central Region,Malomo
15 08 2005,Maize - Retail,KG,cereals and tubers,21.54,MWK,Malawi,Central Region,Mchinji
15 08 2005,Maize - Retail,KG,cereals and tubers,18.88,MWK,Malawi,Central Region,Mitundu
15 08 2005,Maize - Retail,KG,cereals and tubers,17.32,MWK,Malawi,Central Region,Mkanda
15 08 2005,Maize - Retail,KG,cereals and tubers,20.46,MWK,Malawi,Central Region,Mponela
15 08 2005,Maize - Retail,KG,cereals and tubers,19.7,MWK,Malawi,Central Region,Mtakataka
15 08 2005,Maize - Retail,KG,cereals and tubers,20.84,MWK,Malawi,Central Region,Nanjiri
15 08 2005,Maize - Retail,KG,cereals and tubers,18.45,MWK,Malawi,Central Region,Nkhoma
15 08 2005,Maize - Retail,KG,cereals and tubers,25.73,MWK,Malawi,Central Region,Nkhotakota
15 08 2005,Maize - Retail,KG,cereals and tubers,19.84,MWK,Malawi,Central Region,Nsundwe
15 08 2005,Maize - Retail,KG,cereals and tubers,22.72,MWK,Malawi,Central Region,Ntcheu
15 08 2005,Maize - Retail,KG,cereals and tubers,20.06,MWK,Malawi,Central Region,Ntchisi
15 08 2005,Maize - Retail,KG,cereals and tubers,25.61,MWK,Malawi,Central Region,Salima
15 08 2005,Maize - Retail,KG,cereals and tubers,18,MWK,Malawi,Central Region,Santhe
15 08 2005,Maize - Retail,KG,cereals and tubers,21.48,MWK,Malawi,Central Region,Sharpevaley
15 08 2005,Maize - Retail,KG,cereals and tubers,17.2,MWK,Malawi,Central Region,Thete
15 08 2005,Maize - Retail,KG,cereals and tubers,20.4,MWK,Malawi,Central Region,Lizulu
15 08 2005,Maize - Retail,KG,cereals and tubers,19.97,MWK,Malawi,Central Region,Lilongwe
15 08 2005,Maize - Retail,KG,cereals and tubers,18.86,MWK,Malawi,Central Region,Nambuma
15 08 2005,Maize - Retail,KG,cereals and tubers,21.09,MWK,Malawi,Central Region,Ntonda
15 07 2005,Maize - Retail,KG,cereals and tubers,25,MWK,Malawi,Southern Region,Balaka
15 07 2005,Maize - Retail,KG,cereals and tubers,22.62,MWK,Malawi,Southern Region,Bangula
15 07 2005,Maize - Retail,KG,cereals and tubers,19.65,MWK,Malawi,Southern Region,Bvumbwe
15 07 2005,Maize - Retail,KG,cereals and tubers,21.74,MWK,Malawi,Southern Region,Chikwawa
15 07 2005,Maize - Retail,KG,cereals and tubers,18.86,MWK,Malawi,Southern Region,Chiradzulu
15 07 2005,Maize - Retail,KG,cereals and tubers,17.94,MWK,Malawi,Southern Region,Jali
15 07 2005,Maize - Retail,KG,cereals and tubers,20,MWK,Malawi,Southern Region,Limbe
15 07 2005,Maize - Retail,KG,cereals and tubers,20.98,MWK,Malawi,Southern Region,Liwonde
15 07 2005,Maize - Retail,KG,cereals and tubers,19.5,MWK,Malawi,Southern Region,Luchenza
15 07 2005,Maize - Retail,KG,cereals and tubers,23.81,MWK,Malawi,Southern Region,Lunzu
15 07 2005,Maize - Retail,KG,cereals and tubers,20.65,MWK,Malawi,Southern Region,Mangochi
15 07 2005,Maize - Retail,KG,cereals and tubers,18.48,MWK,Malawi,Southern Region,Mayaka
15 07 2005,Maize - Retail,KG,cereals and tubers,20.68,MWK,Malawi,Southern Region,Monkey Bay
15 07 2005,Maize - Retail,KG,cereals and tubers,20.75,MWK,Malawi,Southern Region,Muloza
15 07 2005,Maize - Retail,KG,cereals and tubers,24.61,MWK,Malawi,Southern Region,Mwanza
15 07 2005,Maize - Retail,KG,cereals and tubers,21.59,MWK,Malawi,Southern Region,Namwera
15 07 2005,Maize - Retail,KG,cereals and tubers,22,MWK,Malawi,Southern Region,Nchalo
15 07 2005,Maize - Retail,KG,cereals and tubers,13.89,MWK,Malawi,Southern Region,Neno
15 07 2005,Maize - Retail,KG,cereals and tubers,21.43,MWK,Malawi,Southern Region,Ngabu
15 07 2005,Maize - Retail,KG,cereals and tubers,21.14,MWK,Malawi,Southern Region,Sorgin
15 07 2005,Maize - Retail,KG,cereals and tubers,18.95,MWK,Malawi,Southern Region,Ntaja
15 07 2005,Maize - Retail,KG,cereals and tubers,20.06,MWK,Malawi,Southern Region,Thondwe
15 07 2005,Maize - Retail,KG,cereals and tubers,16.81,MWK,Malawi,Southern Region,Zomba
15 07 2005,Rice (imported) - Retail,KG,cereals and tubers,6500,SOS,Malawi,Southern Region,Marka
15 07 2005,Maize (white) - Retail,KG,cereals and tubers,3207,SOS,Malawi,Southern Region,Marka
15 07 2005,Sorghum (red) - Retail,KG,cereals and tubers,2167,SOS,Malawi,Southern Region,Marka
15 07 2005,Maize - Retail,KG,cereals and tubers,17.33,MWK,Malawi,Northern Region,Chilumba
15 07 2005,Maize - Retail,KG,cereals and tubers,15.91,MWK,Malawi,Northern Region,Chintheche
15 07 2005,Maize - Retail,KG,cereals and tubers,12.01,MWK,Malawi,Northern Region,Chitipa
15 07 2005,Maize - Retail,KG,cereals and tubers,14.5,MWK,Malawi,Northern Region,Embangweni
15 07 2005,Maize - Retail,KG,cereals and tubers,12.44,MWK,Malawi,Northern Region,Hewe
15 07 2005,Maize - Retail,KG,cereals and tubers,17.19,MWK,Malawi,Northern Region,Karonga
15 07 2005,Maize - Retail,KG,cereals and tubers,13.61,MWK,Malawi,Northern Region,Misuku
15 07 2005,Maize - Retail,KG,cereals and tubers,19.31,MWK,Malawi,Northern Region,Mpamba
15 07 2005,Maize - Retail,KG,cereals and tubers,15.63,MWK,Malawi,Northern Region,Mzimba
15 07 2005,Maize - Retail,KG,cereals and tubers,15.07,MWK,Malawi,Northern Region,Mzuzu
15 07 2005,Maize - Retail,KG,cereals and tubers,19.42,MWK,Malawi,Northern Region,Nkhata Bay
15 07 2005,Maize - Retail,KG,cereals and tubers,11.07,MWK,Malawi,Northern Region,Nthalire
15 07 2005,Maize - Retail,KG,cereals and tubers,20.27,MWK,Malawi,Northern Region,Rumphi
15 07 2005,Maize - Retail,KG,cereals and tubers,19.04,MWK,Malawi,Central Region,Bembeke turn off
15 07 2005,Maize - Retail,KG,cereals and tubers,18.5,MWK,Malawi,Central Region,Chimbiya
15 07 2005,Maize - Retail,KG,cereals and tubers,20.22,MWK,Malawi,Central Region,Dwangwa
15 07 2005,Maize - Retail,KG,cereals and tubers,16.09,MWK,Malawi,Central Region,Kasungu
15 07 2005,Maize - Retail,KG,cereals and tubers,15.33,MWK,Malawi,Central Region,Malomo
15 07 2005,Maize - Retail,KG,cereals and tubers,21.08,MWK,Malawi,Central Region,Mchinji
15 07 2005,Maize - Retail,KG,cereals and tubers,17.83,MWK,Malawi,Central Region,Mitundu
15 07 2005,Maize - Retail,KG,cereals and tubers,15,MWK,Malawi,Central Region,Mkanda
15 07 2005,Maize - Retail,KG,cereals and tubers,19.06,MWK,Malawi,Central Region,Mponela
15 07 2005,Maize - Retail,KG,cereals and tubers,19.17,MWK,Malawi,Central Region,Mtakataka
15 07 2005,Maize - Retail,KG,cereals and tubers,19.3,MWK,Malawi,Central Region,Nanjiri
15 07 2005,Maize - Retail,KG,cereals and tubers,17.71,MWK,Malawi,Central Region,Nkhoma
15 07 2005,Maize - Retail,KG,cereals and tubers,23.33,MWK,Malawi,Central Region,Nkhotakota
